0;244.0;244.0;0.0;96.62;206.0;1.0
1;244.0;244.0;0.0;109.7;257.0;1.0
2;244.0;244.0;0.0;103.21;228.0;1.0
3;244.0;244.0;0.0;118.93;335.0;1.0
4;244.0;244.0;0.0;108.51;249.0;1.0
5;244.0;244.0;0.0;106.22;212.0;1.0
6;247.0;247.0;0.0;178.09;237.0;1.0
7;244.0;244.0;0.0;99.83;202.0;1.0
8;244.0;244.0;0.0;148.7;215.0;1.0
9;244.0;244.0;0.0;114.66;214.0;1.0
10;244.0;244.0;0.0;178.44;229.0;1.0
11;244.0;244.0;0.0;139.95;287.0;1.0
12;244.0;244.0;0.0;116.63;230.0;1.0
13;244.0;244.0;0.0;90.09;277.0;1.0
14;244.0;244.0;0.0;106.68;235.0;1.0
15;244.0;244.0;0.0;141.64;299.0;1.0
16;244.0;244.0;0.0;113.49;233.0;1.0
17;247.0;247.0;0.0;248.63;273.0;1.0
18;244.0;244.0;0.0;119.72;225.0;1.0
19;244.0;244.0;0.0;114.71;207.0;1.0
20;244.0;244.0;0.0;132.7;330.0;1.0
21;244.0;244.0;0.0;128.97;277.0;1.0
22;244.0;244.0;0.0;106.66;230.0;1.0
23;244.0;244.0;0.0;153.21;275.0;1.0
24;247.0;247.0;0.0;140.81;243.0;1.0
25;244.0;244.0;0.0;114.88;213.0;1.0
26;244.0;244.0;0.0;157.89;272.0;1.0
27;248.0;248.0;0.0;244.65;282.0;1.0
28;244.0;244.0;0.0;137.21;229.0;1.0
29;244.0;244.0;0.0;101.35;257.0;1.0
30;244.0;244.0;0.0;153.04;222.0;1.0
31;244.0;244.0;0.0;108.9;232.0;1.0
32;244.0;244.0;0.0;169.07;265.0;1.0
33;244.0;244.0;0.0;156.26;340.0;1.0
34;244.0;244.0;0.0;175.54;251.0;1.0
35;244.0;244.0;0.0;144.44;260.0;1.0
36;244.0;244.0;0.0;126.18;230.0;1.0
37;247.0;247.0;0.0;209.22;281.0;1.0
38;244.0;244.0;0.0;141.41;255.0;1.0
39;244.0;244.0;0.0;153.63;242.0;1.0
40;247.0;247.0;0.0;324.41;257.0;1.0
41;244.0;244.0;0.0;83.58;252.0;1.0
42;244.0;244.0;0.0;148.94;280.0;1.0
43;244.0;244.0;0.0;115.07;218.0;1.0
44;244.0;244.0;0.0;89.18;299.0;1.0
45;246.0;246.0;0.0;297.61;266.0;1.0
46;244.0;244.0;0.0;143.94;251.0;1.0
47;244.0;244.0;0.0;162.67;257.0;1.0
48;244.0;244.0;0.0;93.09;295.0;1.0
49;244.0;244.0;0.0;140.11;297.0;1.0
50;244.0;244.0;0.0;130.31;261.0;1.0
51;1.0;1.0;0.0;0.0;0.0;1.0
52;244.0;244.0;0.0;174.15;310.0;1.0
53;244.0;244.0;0.0;151.52;225.0;1.0
54;1.0;1.0;0.0;0.0;0.0;1.0
55;1.0;1.0;0.0;0.0;0.0;1.0
56;1.0;1.0;0.0;0.0;0.0;1.0
57;1.0;1.0;0.0;0.0;0.0;1.0
58;244.0;244.0;0.0;151.45;229.0;1.0
59;244.0;244.0;0.0;147.77;274.0;1.0
60;244.0;244.0;0.0;193.76;246.0;1.0
61;245.0;245.0;0.0;164.76;231.0;1.0
62;244.0;244.0;0.0;148.61;304.0;1.0
63;244.0;244.0;0.0;163.31;250.0;1.0
64;1.0;1.0;0.0;0.0;0.0;1.0
65;244.0;244.0;0.0;154.35;252.0;1.0
66;244.0;244.0;0.0;147.46;319.0;1.0
67;1.0;1.0;0.0;0.0;0.0;1.0
68;1.0;1.0;0.0;0.0;0.0;1.0
69;1.0;1.0;0.0;0.0;0.0;1.0
70;1.0;1.0;0.0;0.0;0.0;1.0
71;1.0;1.0;0.0;0.0;0.0;1.0
72;1.0;1.0;0.0;0.0;0.0;1.0
