0;212.0;212.0;0.0;0.2;47.0;1.0
1;212.0;212.0;0.0;0.22;71.0;1.0
2;212.0;212.0;0.0;0.2;63.0;1.0
3;212.0;212.0;0.0;0.21;87.0;1.0
4;212.0;212.0;0.0;0.2;81.0;1.0
5;212.0;212.0;0.0;0.2;42.0;1.0
6;212.0;212.0;0.0;0.18;54.0;1.0
7;212.0;212.0;0.0;0.19;59.0;1.0
8;212.0;212.0;0.0;0.2;62.0;1.0
9;212.0;212.0;0.0;0.19;78.0;1.0
10;214.0;214.0;0.0;0.21;91.0;1.0
11;212.0;212.0;0.0;0.21;50.0;1.0
12;212.0;212.0;0.0;0.2;81.0;1.0
13;212.0;212.0;0.0;0.22;66.0;1.0
14;212.0;212.0;0.0;0.19;89.0;1.0
15;214.0;214.0;0.0;0.2;123.0;1.0
16;212.0;212.0;0.0;0.24;84.0;1.0
17;212.0;212.0;0.0;0.2;73.0;1.0
18;212.0;212.0;0.0;0.21;96.0;1.0
19;212.0;212.0;0.0;0.19;66.0;1.0
20;212.0;212.0;0.0;0.21;116.0;1.0
21;214.0;214.0;0.0;0.22;81.0;1.0
22;212.0;212.0;0.0;0.19;65.0;1.0
23;212.0;212.0;0.0;0.22;104.0;1.0
24;212.0;212.0;0.0;0.2;99.0;1.0
25;212.0;212.0;0.0;0.21;103.0;1.0
26;212.0;212.0;0.0;0.19;83.0;1.0
27;217.0;217.0;0.0;0.2;66.0;1.0
28;212.0;212.0;0.0;0.2;102.0;1.0
29;212.0;212.0;0.0;0.22;91.0;1.0
30;212.0;212.0;0.0;0.24;77.0;1.0
31;212.0;212.0;0.0;0.17;65.0;1.0
32;212.0;212.0;0.0;0.18;108.0;1.0
33;214.0;214.0;0.0;0.2;92.0;1.0
34;212.0;212.0;0.0;0.23;120.0;1.0
35;212.0;212.0;0.0;0.19;117.0;1.0
36;212.0;212.0;0.0;0.22;113.0;1.0
37;212.0;212.0;0.0;0.21;96.0;1.0
38;212.0;212.0;0.0;0.19;78.0;1.0
39;212.0;212.0;0.0;0.2;106.0;1.0
40;212.0;212.0;0.0;0.18;72.0;1.0
41;212.0;212.0;0.0;0.19;95.0;1.0
